listing_id,date
13062802,10/5/20
13062802,10/11/20
13062802,10/12/20
13062802,10/20/20
13062802,10/24/20
13062802,10/29/20
13062802,11/1/20
13062802,11/4/20
13062802,11/7/20
13062802,11/13/20
13062802,11/16/20
13062802,11/21/20
13062802,12/13/20
13062802,12/18/20
13075856,10/15/19
13075856,10/23/19
13075856,10/31/19
13075856,11/11/19
13075856,11/21/19
13075856,11/24/19
13075856,12/8/19
13075856,12/21/19
13075856,12/29/19
13075856,1/1/20
13075856,1/19/20
13075856,1/26/20
13075856,2/16/20
13075856,2/23/20
13075856,3/1/20
13075856,3/12/20
13075856,4/12/20
13075856,5/8/20
13075856,5/16/20
13075856,5/23/20
13075856,6/19/20
13075856,6/23/20
13075856,6/29/20
13075856,7/5/20
13075856,7/11/20
13075856,7/14/20
13075856,8/10/20
13075856,8/24/20
13075856,8/27/20
13075856,8/29/20
13075856,9/2/20
13075856,9/7/20
13075856,9/11/20
13075856,9/14/20
13075856,9/30/20
13075856,10/4/20
13075856,10/12/20
13075856,10/26/20
13075856,11/8/20
13075856,11/16/20
13075856,11/23/20
13075856,11/29/20
13075856,12/13/20
13080765,3/1/20
13080765,3/8/20
13080765,10/6/20
13097527,1/1/20
13097527,10/31/20
13097527,12/1/20
13108080,10/23/19
13128883,4/26/20
13128883,10/3/20
13139438,11/2/19
13139438,11/3/19
13139438,11/11/19
13148936,9/20/20
13149571,10/6/19
13149571,10/15/19
13149571,10/18/19
13149571,10/22/19
13149571,10/26/19
13149571,10/28/19
13149571,11/3/19
13149571,11/10/19
13149571,11/22/19
13149571,11/30/19
13149571,12/23/19
13149571,1/2/20
13149571,1/5/20
13149571,2/10/20
13149571,2/16/20
13149571,2/24/20
13149571,3/1/20
13149571,8/31/20
13149571,10/3/20
13149571,11/21/20
13149571,11/25/20
13149571,11/28/20
13150401,10/6/19
13150401,10/17/19
13150401,10/21/19
13150401,11/3/19
13150401,11/9/19
13150401,11/13/19
13150401,1/2/20
13150401,1/13/20
13155027,10/14/19
13155027,10/25/19
13174322,10/1/19
13174322,10/7/19
13174322,10/15/19
13174322,10/19/19
13174322,10/27/19
13174322,10/30/19
13174322,11/3/19
13174322,11/10/19
13174322,11/17/19
13174322,12/28/19
13174322,1/19/20
13174322,1/25/20
13174322,4/30/20
13174322,7/6/20
13174322,7/11/20
13174322,9/9/20
13174322,9/13/20
13174322,9/19/20
13174322,9/25/20
13174322,10/16/20
13174322,10/25/20
13174322,10/31/20
13175429,10/5/19
13175429,10/10/19
13175429,10/20/19
13175429,10/27/19
13175429,11/10/19
13175429,12/14/19
13175429,12/27/19
13175429,12/29/19
13175429,1/16/20
13175429,2/17/20
13175429,2/23/20
13175429,3/8/20
13175429,5/31/20
13175429,7/5/20
13175429,7/12/20
13175429,7/15/20
13175429,7/19/20
13175429,7/26/20
13175429,7/30/20
13175429,8/27/20
13175429,8/31/20
13175429,10/10/20
13175429,11/8/20
13207526,2/18/20
13247627,10/16/19
13247627,10/21/19
13295757,10/26/19
13295757,12/26/19
13295757,1/4/20
13295757,3/31/20
13295757,10/6/20
13295757,10/15/20
13295757,10/25/20
13295757,12/3/20
13311675,10/13/19
13311675,10/14/19
13311675,10/23/19
13311675,11/1/19
13311675,11/3/19
13311675,1/1/20
13311675,2/16/20
13311675,2/28/20
13311675,3/15/20
13311675,4/19/20
13343525,10/6/19
13343525,10/19/19
13343525,10/23/19
13343525,10/29/19
13343525,11/11/19
13343525,11/13/19
13343525,12/3/19
13343525,12/20/19
13343525,1/20/20
13343525,2/17/20
13343525,3/2/20
13343525,9/6/20
13345749,10/13/19
13345749,10/23/19
13345749,10/27/19
13345749,2/9/20
13345749,2/17/20
13345749,2/28/20
13345749,4/2/20
13345749,10/12/20
13347295,10/13/19
13347295,10/24/19
13347295,2/18/20
13347295,7/21/20
13347295,7/26/20
13347295,9/6/20
13347295,10/10/20
13348367,10/6/19
13348367,10/24/19
13348367,10/27/19
13348367,11/4/19
13348367,11/11/19
13348367,11/20/19
13348367,11/30/19
13348367,12/7/19
13348367,12/19/19
13348367,12/26/19
13348367,1/1/20
13348367,2/23/20
13348367,6/30/20
13348367,7/19/20
13348367,7/26/20
13348367,7/29/20
13348367,8/11/20
13348367,8/31/20
13348367,9/8/20
13348367,9/30/20
13348367,10/5/20
13348367,10/12/20
13348367,11/8/20
13348367,11/22/20
13361661,12/1/19
13361661,1/2/20
13361661,2/25/20
13361661,6/28/20
13361661,7/1/20
13361661,8/5/20
13361661,8/9/20
13361661,8/15/20
13361661,8/29/20
13361661,11/29/20
13373997,10/6/19
13373997,10/15/19
13373997,10/20/19
13373997,10/28/19
13373997,11/3/19
13373997,11/6/19
13373997,11/11/19
13373997,11/17/19
13373997,11/24/19
13373997,11/30/19
13373997,12/2/19
13373997,12/9/19
13373997,12/15/19
13373997,12/22/19
13373997,12/26/19
13373997,12/31/19
13373997,1/2/20
13373997,1/12/20
13373997,2/2/20
13373997,2/9/20
13373997,2/16/20
13373997,2/18/20
13373997,2/23/20
13373997,3/18/20
13373997,4/17/20
13373997,6/8/20
13373997,6/13/20
13373997,6/29/20
13373997,7/6/20
13373997,7/10/20
13373997,7/12/20
13373997,7/16/20
13373997,7/18/20
13373997,7/21/20
13373997,7/27/20
13373997,8/1/20
13373997,8/4/20
13373997,8/7/20
13373997,8/9/20
13373997,8/14/20
13373997,8/23/20
13373997,8/30/20
13373997,9/7/20
13373997,9/11/20
13373997,9/17/20
13373997,9/22/20
13373997,10/7/20
13373997,10/11/20
13373997,10/19/20
13373997,10/26/20
13373997,11/1/20
13373997,11/9/20
13373997,11/15/20
13373997,11/28/20
13373997,12/1/20
13387556,10/14/19
13387556,11/4/19
13387556,11/30/19
13387556,3/15/20
13387556,7/4/20
13387556,11/8/20
13390160,10/4/19
13390160,10/7/19
13390160,10/17/19
13390160,10/23/19
13390160,11/11/19
13390160,11/17/19
13390160,12/4/19
13390160,12/7/19
13390160,12/22/19
13390160,1/10/20
13390160,1/20/20
13390160,2/2/20
13390160,2/9/20
13390160,2/20/20
13390160,3/2/20
13390160,8/2/20
13390160,8/8/20
13390160,9/13/20
13390160,9/20/20
13390160,9/28/20
13390160,10/4/20
13390160,10/11/20
13390160,10/18/20
13390160,10/25/20
13390160,11/8/20
13404689,10/13/19
13404689,10/20/19
13414718,10/6/19
13414718,10/15/19
13414718,3/8/20
13414718,3/16/20
13416789,10/4/19
13416789,10/5/19
13416789,10/7/19
13416789,10/16/19
13416789,10/19/19
13416789,10/20/19
13416789,10/21/19
13416789,10/28/19
13416789,11/2/19
13416789,11/3/19
13416789,11/4/19
13416789,11/5/19
13416789,11/10/19
13416789,11/16/19
13416789,11/17/19
13416789,11/25/19
13416789,11/29/19
13416789,12/6/19
13416789,12/7/19
13416789,12/8/19
13416789,12/13/19
13416789,12/14/19
13416789,12/22/19
13416789,12/27/19
13416789,12/28/19
13416789,1/1/20
13416789,1/17/20
13416789,2/3/20
13416789,2/9/20
13416789,2/15/20
13416789,2/16/20
13416789,2/22/20
13416789,2/24/20
13416789,3/1/20
13416789,3/7/20
13416789,3/9/20
13416789,3/12/20
13416789,3/16/20
13416789,3/22/20
13451748,10/10/19
13451748,10/14/19
13451748,11/3/19
13451748,11/10/19
13451748,11/17/19
13451748,2/29/20
13451748,8/27/20
13451748,8/31/20
13451748,9/8/20
13451748,9/15/20
13451748,9/18/20
13451748,9/23/20
13451748,9/27/20
13451748,10/9/20
13451748,10/12/20
13451748,10/18/20
13451748,10/25/20
13451748,11/15/20
13453259,10/6/19
13453259,10/16/19
13453259,10/20/19
13453259,10/23/19
13453259,11/3/19
13453259,11/10/19
13453259,11/23/19
13453259,11/26/19
13453259,11/30/19
13453259,12/3/19
13453259,12/15/19
13453259,12/21/19
13453259,3/11/20
13453259,3/13/20
13453259,3/18/20
13453259,6/6/20
13453259,10/3/20
13453259,11/9/20
13478467,10/13/19
13478467,10/20/19
13478467,10/27/19
13478467,11/4/19
13478467,11/17/19
13478467,11/30/19
13478467,1/19/20
13478467,1/27/20
13478467,2/9/20
13478467,2/17/20
13478467,2/23/20
13478467,9/7/20
13478467,9/13/20
13478467,10/19/20
13478467,11/15/20
13493868,10/16/19
13493868,10/23/19
13493868,11/10/19
13493868,11/17/19
13493868,11/24/19
13493868,12/1/19
13493868,12/9/19
13493868,12/15/19
13493868,12/28/19
13493868,1/19/20
13493868,3/2/20
13493868,3/12/20
13493868,9/11/20
13493868,11/23/20
13496433,10/13/19
13496433,10/20/19
13496433,11/3/19
13496433,11/17/19
13496433,11/25/19
13496433,12/30/19
13496433,2/27/20
13496433,3/1/20
13496433,3/8/20
13496433,3/15/20
13496433,8/2/20
13509392,12/8/19
13509392,12/15/19
13509392,2/9/20
13509392,3/8/20
13509392,7/1/20
13509392,7/6/20
13509392,7/10/20
13509392,8/20/20
13522012,10/5/19
13522012,10/5/19
13522012,10/6/19
13522012,10/9/19
13522012,10/11/19
13522012,10/14/19
13522012,10/15/19
13522012,10/16/19
13522012,10/17/19
13522012,10/22/19
13522012,10/28/19
13522012,11/1/19
13522012,11/4/19
13522012,11/9/19
13522012,11/10/19
13522012,11/12/19
13522012,11/13/19
13522012,11/15/19
13522012,11/17/19
13522012,11/23/19
13522012,11/25/19
13522012,11/29/19
13522012,11/30/19
13522012,12/1/19
13522012,12/6/19
13522012,12/8/19
13522012,12/19/19
13522012,12/22/19
13522012,12/25/19
13522012,12/27/19
13522012,12/30/19
13522012,1/3/20
13522012,1/7/20
13522012,1/17/20
13522012,1/26/20
13522012,1/31/20
13522012,2/2/20
13522012,2/10/20
13522012,2/14/20
13522012,2/15/20
13522012,2/16/20
13522012,2/20/20
13522012,2/22/20
13522012,2/23/20
13522012,2/27/20
13522012,2/28/20
13522012,2/29/20
13522012,3/4/20
13522012,3/5/20
13522012,3/6/20
13522012,3/11/20
13522012,3/17/20
13522012,6/30/20
13522012,10/24/20
13522012,11/1/20
13522012,12/8/20
13531342,10/18/19
13531342,10/24/19
13531342,12/30/19
13531342,2/19/20
13531342,9/27/20
13547280,8/15/20
13547280,10/2/20
13605649,10/15/19
13605649,10/22/19
13605649,10/27/19
13605649,11/11/19
13605649,12/15/19
13605649,12/19/19
13605649,1/4/20
13605649,3/22/20
13605649,3/29/20
13621242,10/4/19
13621242,10/6/19
13621242,10/9/19
13621242,10/11/19
13621242,10/16/19
13621242,10/26/19
13621242,10/27/19
13621242,11/1/19
13621242,11/3/19
13621242,11/5/19
13621242,11/9/19
13621242,11/16/19
13621242,11/19/19
13621242,11/23/19
13621242,12/3/19
13621242,12/7/19
13621242,12/8/19
13621242,12/17/19
13621242,12/20/19
13621242,12/24/19
13621242,12/26/19
13621242,12/29/19
13621242,1/1/20
13621242,1/4/20
13621242,1/13/20
13621242,1/19/20
13621242,1/28/20
13621242,2/6/20
13621242,2/9/20
13621242,2/17/20
13621242,2/24/20
13621242,3/1/20
13621242,3/5/20
13621242,3/9/20
13621242,3/12/20
13621242,3/23/20
13621242,5/9/20
13621242,5/18/20
13621242,6/30/20
13621242,7/16/20
13621242,7/25/20
13621242,7/31/20
13621242,8/8/20
13621242,8/12/20
13621242,8/25/20
13621242,8/29/20
13621242,9/8/20
13621242,9/14/20
13621242,9/17/20
13621242,9/19/20
13621242,9/28/20
13621242,10/7/20
13621242,10/19/20
13621242,11/18/20
13621242,11/29/20
13635380,10/3/19
13635380,10/5/19
13635380,10/11/19
13635380,10/29/19
13635380,11/2/19
13635380,11/9/19
13635380,11/10/19
13635380,11/16/19
13635380,11/17/19
13635380,11/24/19
13635380,11/28/19
13635380,11/30/19
13635380,12/1/19
13635380,12/13/19
13635380,12/14/19
13635380,12/17/19
13635380,12/19/19
13635380,12/22/19
13635380,12/28/19
13635380,12/31/19
13635380,1/5/20
13635380,1/6/20
13635380,1/11/20
13635380,1/14/20
13635380,1/22/20
13635380,1/25/20
13635380,1/27/20
13635380,2/1/20
13635380,2/2/20
13635380,2/4/20
13635380,2/5/20
13635380,2/7/20
13635380,2/21/20
13635380,3/4/20
13635380,3/5/20
13635380,3/11/20
13635380,3/17/20
13635380,4/6/20
13635380,4/30/20
13635380,5/31/20
13635380,7/6/20
13635380,7/12/20
13635380,8/9/20
13656154,10/18/19
13656154,11/8/19
13656154,12/1/19
13656154,12/14/19
13656154,12/23/19
13656154,1/1/20
13656154,1/15/20
13656154,1/19/20
13656154,1/24/20
13656154,1/26/20
13656154,1/31/20
13656154,2/21/20
13656154,2/23/20
13656154,2/24/20
13656154,3/1/20
13656154,3/7/20
13656154,3/20/20
13656154,4/1/20
13656154,7/6/20
13656154,9/11/20
13656154,9/17/20
13656318,10/2/19
13656318,10/8/19
13656318,10/10/19
13656318,10/14/19
13656318,10/18/19
13656318,10/23/19
13656318,11/1/19
13656318,11/4/19
13656318,11/7/19
13656318,11/10/19
13656318,11/16/19
13656318,11/20/19
13656318,11/24/19
13656318,11/26/19
13656318,11/29/19
13656318,12/1/19
13656318,12/6/19
13656318,12/15/19
13656318,12/17/19
13656318,12/20/19
13656318,12/22/19
13656318,1/1/20
13656318,1/3/20
13656318,1/5/20
13656318,1/9/20
13656318,1/13/20
13656318,1/22/20
13656318,1/25/20
13656318,1/29/20
13656318,2/1/20
13656318,2/2/20
13656318,2/3/20
13656318,2/5/20
13656318,2/9/20
13656318,2/10/20
13656318,2/12/20
13656318,2/14/20
13656318,2/15/20
13656318,2/17/20
13656318,2/24/20
13656318,2/26/20
13656318,2/28/20
13656318,2/29/20
13656318,3/2/20
13656318,3/6/20
13656318,3/7/20
13656318,3/8/20
13656318,3/13/20
13656318,3/15/20
13666998,10/14/19
13666998,10/21/19
13666998,11/9/19
13666998,11/17/19
13666998,11/28/19
13666998,1/1/20
13666998,2/16/20
13666998,7/29/20
13687465,2/16/20
13687465,3/31/20
13687910,10/8/19
13687910,10/12/19
13687910,10/13/19
13687910,10/20/19
13687910,10/23/19
13687910,10/26/19
13687910,11/12/19
13687910,11/25/19
13687910,12/6/19
13687910,12/8/19
13687910,12/13/19
13687910,12/15/19
13687910,12/24/19
13687910,12/29/19
13687910,1/5/20
13687910,1/7/20
13687910,2/2/20
13687910,2/12/20
13687910,2/22/20
13687910,2/23/20
13687910,2/26/20
13687910,2/28/20
13687910,3/15/20
13687910,3/19/20
13687910,3/26/20
13687910,4/3/20
13687910,4/20/20
13687910,4/21/20
13687910,4/27/20
13687910,9/12/20
13687910,9/13/20
13687910,10/7/20
13687910,10/10/20
13687910,10/11/20
13687910,10/15/20
13687910,10/18/20
13687910,10/24/20
13687910,10/29/20
13687910,11/1/20
13687910,11/23/20
13687910,11/27/20
13687910,11/29/20
13713501,10/1/19
13713501,10/6/19
13713501,10/11/19
13713501,10/14/19
13713501,10/20/19
13713501,10/23/19
13713501,10/26/19
13713501,11/3/19
13713501,11/9/19
13713501,11/10/19
13713501,11/21/19
13713501,12/1/19
13713501,12/9/19
13713501,12/29/19
13713501,1/1/20
13713501,1/11/20
13713501,1/13/20
13713501,2/15/20
13713501,2/19/20
13713501,2/23/20
13713501,3/1/20
13713501,6/20/20
13713501,6/25/20
13713501,6/28/20
13713501,6/30/20
13713501,8/7/20
13713501,8/23/20
13713501,9/21/20
13714745,12/1/19
13714745,12/15/19
13714745,12/23/19
13714745,1/1/20
13714745,1/26/20
13714745,2/3/20
13714745,3/15/20
13714745,7/5/20
13714745,8/15/20
13714745,8/30/20
13714745,9/7/20
13714745,9/15/20
13714745,9/27/20
13714745,10/11/20
13714745,10/19/20
13714745,11/28/20
13735299,10/21/19
13735299,12/13/19
13743298,10/15/19
13743298,10/21/19
13743298,10/27/19
13743298,11/2/19
13743298,11/4/19
13743298,11/10/19
13743298,11/25/19
13743298,3/7/20
13743298,3/16/20
13746300,10/19/19
13746300,10/21/19
13746300,9/6/20
13761202,10/6/19
13761202,10/8/19
13761202,10/23/19
13761202,10/24/19
13761202,10/28/19
13761202,11/5/19
13761202,11/16/19
13761202,11/28/19
13761202,12/2/19
13761202,1/13/20
13761202,3/14/20
13761202,9/6/20
13761202,10/10/20
13761202,10/26/20
13761202,11/1/20
13761202,11/15/20
13761202,11/27/20
13761202,11/29/20
13768369,2/16/20
13768369,3/30/20
13768369,6/21/20
13776092,10/8/19
13776092,11/10/19
13776092,11/17/19
13776092,2/16/20
13776092,8/10/20
13776092,8/16/20
13789072,10/20/19
13795794,10/20/19
13795794,12/10/19
13795794,2/16/20
13795794,3/1/20
13795794,11/10/20
13798441,10/4/19
13798441,10/21/19
13798441,11/6/19
13798441,12/9/19
13798441,12/12/19
13798441,12/22/19
13798441,1/6/20
13798441,1/12/20
13798441,1/19/20
13798441,1/27/20
13798441,1/30/20
13798441,2/2/20
13798441,2/8/20
13798441,2/13/20
13798441,2/25/20
13798441,3/3/20
13798441,3/9/20
13798441,3/15/20
13798441,7/4/20
13798441,8/13/20
13798441,8/23/20
13798441,9/7/20
13798441,9/10/20
13798441,9/13/20
13798441,9/30/20
13798441,10/7/20
13798441,10/12/20
13798441,10/17/20
13798441,10/22/20
13798441,10/26/20
13798441,11/15/20
13824783,10/1/19
13824783,10/5/19
13824783,10/9/19
13824783,10/16/19
13824783,10/21/19
13824783,10/26/19
13824783,10/30/19
13824783,11/6/19
13824783,11/22/19
13824783,11/30/19
13824783,12/14/19
13824783,12/17/19
13824783,12/21/19
13824783,12/28/19
13824783,1/2/20
13824783,1/5/20
13824783,1/13/20
13824783,2/15/20
13824783,2/24/20
13824783,3/31/20
13824783,7/12/20
13824783,7/20/20
13824783,8/1/20
13824783,9/1/20
13824783,9/9/20
13824783,11/21/20
13824783,11/29/20
13824783,12/12/20
13830315,10/13/19
13830315,10/22/19
13830315,11/2/19
13830315,11/6/19
13830315,11/10/19
13830315,12/4/19
13830315,1/6/20
13844204,10/7/19
13844204,10/8/19
13844204,10/22/19
13844204,10/29/19
13844204,11/9/19
13844204,11/10/19
13844204,11/10/19
13844204,11/13/19
13844204,11/14/19
13844204,11/15/19
13844204,11/17/19
13844204,12/9/19
13844204,1/26/20
13844204,2/16/20
13844204,2/17/20
13844204,2/22/20
13844204,3/7/20
13844204,3/14/20
13844204,3/15/20
13857415,10/15/19
13857415,10/20/19
13857415,10/27/19
13857415,11/4/19
13857415,11/10/19
13857415,11/26/19
13857415,2/6/20
13857415,2/9/20
13857415,2/13/20
13857415,2/17/20
13857415,2/22/20
13857415,2/29/20
13857415,3/9/20
13857415,7/12/20
13857415,9/7/20
13857415,9/23/20
13857415,9/25/20
13857415,10/3/20
13857415,10/18/20
13857415,11/17/20
13858506,10/19/19
13858506,10/20/19
13858506,10/21/19
13858506,10/28/19
13858506,11/1/19
13858506,1/1/20
13858506,1/13/20
13858506,1/26/20
13858506,2/8/20
13858506,2/15/20
13858506,2/17/20
13858506,2/19/20
13858506,2/22/20
13858506,2/29/20
13858506,3/7/20
13858506,3/10/20
13858506,3/11/20
13858506,3/15/20
13859218,10/3/19
13859218,10/15/19
13859218,10/19/19
13859218,10/22/19
13859218,11/1/19
13859218,11/3/19
13859218,12/9/19
13859218,12/15/19
13859218,1/1/20
13859218,1/31/20
13859218,2/7/20
13859218,2/18/20
13859218,2/23/20
13859218,3/13/20
13859218,7/5/20
13859218,7/27/20
13859218,8/9/20
13859218,9/7/20
13884932,10/14/19
13884932,10/20/19
13884932,11/19/20
13890897,10/8/19
13890897,10/15/19
13890897,10/20/19
13890897,10/24/19
13890897,10/27/19
13890897,10/31/19
13890897,11/15/19
13890897,11/30/19
13890897,12/9/19
13890897,12/15/19
13890897,1/27/20
13890897,2/16/20
13890897,3/22/20
13890897,5/13/20
13890897,5/26/20
13890897,6/27/20
13890897,7/18/20
13890897,8/31/20
13890897,9/12/20
13890897,9/22/20
13890897,9/30/20
13890897,12/1/20
13890897,12/8/20
13893848,3/15/20
13940247,10/7/19
13940247,10/15/19
13940247,10/22/19
13940247,11/14/19
13940247,12/2/19
13940247,1/13/20
13940247,2/17/20
13953306,9/19/20
13953306,9/21/20
13953306,10/5/20
13953306,10/7/20
13953306,10/12/20
13953306,10/13/20
13953306,10/25/20
13953306,11/1/20
13953306,11/3/20
13953306,11/6/20
13953306,11/8/20
13953306,11/15/20
13953306,11/18/20
13953306,11/27/20
13953306,12/6/20
13953306,12/13/20
13953306,12/19/20
13960617,12/21/19
13961352,10/6/19
13961352,10/13/19
13961352,10/20/19
13961352,2/17/20
13967723,10/14/19
13967723,10/18/19
13967723,10/22/19
13967723,10/27/19
13967723,11/10/19
13967723,11/17/19
13967723,3/8/20
13972956,10/14/19
13972956,1/1/20
14009467,10/8/19
14009467,10/15/19
14009467,11/6/19
14009467,12/1/19
14009467,1/1/20
14009467,1/15/20
14009467,1/21/20
14009467,2/9/20
14009467,2/16/20
14009467,3/17/20
14009467,7/20/20
14009467,7/30/20
14009467,8/9/20
14009467,8/15/20
14009467,8/31/20
14009467,11/15/20
14016520,2/17/20
14016520,7/13/20
14016520,9/10/20
14028571,10/14/19
14028571,10/23/19
14028571,10/25/19
14028571,11/3/19
14028571,11/11/19
14028571,11/24/19
14028571,12/7/19
14028571,12/17/19
14028571,12/29/19
14028571,1/3/20
14028571,2/2/20
14028571,2/6/20
14028571,2/22/20
14028571,2/29/20
14028571,3/15/20
14028571,7/31/20
14028571,11/13/20
14028571,11/28/20
14041642,10/11/19
14041642,10/21/19
14041642,12/28/19
14041642,12/29/19
14041642,3/1/20
14041642,4/8/20
14041642,10/21/20
14056171,10/19/19
14056171,10/22/19
14057684,10/5/19
14057684,10/7/19
14057684,10/27/19
14057684,11/3/19
14057684,11/9/19
14057684,11/12/19
14057684,12/8/19
14057684,12/15/19
14057684,12/20/19
14057684,12/26/19
14057684,1/1/20
14057684,3/9/20
14058443,10/3/19
14058443,10/7/19
14058443,10/11/19
14058443,10/13/19
14058443,10/15/19
14058443,10/20/19
14058443,10/26/19
14058443,10/27/19
14058443,11/1/19
14058443,11/3/19
14058443,11/9/19
14058443,11/14/19
14058443,11/16/19
14058443,11/17/19
14058443,11/26/19
14058443,12/1/19
14058443,12/15/19
14058443,12/23/19
14058443,12/24/19
14058443,12/27/19
14058443,12/31/19
14058443,1/1/20
14058443,1/9/20
14058443,1/12/20
14058443,1/16/20
14058443,1/20/20
14058443,1/27/20
14058443,1/29/20
14058443,2/2/20
14058443,2/9/20
14058443,2/16/20
14058443,2/29/20
14058443,3/2/20
14058443,3/15/20
14058443,3/22/20
14058443,5/10/20
14058443,5/17/20
14058443,5/28/20
14058443,6/6/20
14058443,6/21/20
14058443,6/28/20
14058443,7/5/20
14058443,7/12/20
14058443,7/16/20
14058443,7/19/20
14058443,7/23/20
14058443,8/2/20
14058443,8/9/20
14058443,8/14/20
14058443,8/16/20
14058443,8/21/20
14058443,8/23/20
14058443,8/28/20
14058443,8/30/20
14058443,9/8/20
14058443,9/13/20
14058443,9/16/20
14058443,9/21/20
14058443,9/24/20
14058443,9/28/20
14058443,10/8/20
14058443,10/13/20
14058443,10/23/20
14058443,11/4/20
14058443,11/8/20
14058443,11/29/20
14058443,12/6/20
14071876,10/7/19
14071876,10/11/19
14071876,10/28/19
14071876,10/31/19
14071876,11/1/19
14071876,11/20/19
14071876,11/27/19
14071876,11/30/19
14071876,12/2/19
14071876,12/4/19
14071876,12/13/19
14071876,12/19/19
14071876,12/21/19
14071876,12/22/19
14071876,12/28/19
14071876,12/30/19
14071876,1/1/20
14071876,1/5/20
14071876,1/11/20
14071876,1/26/20
14071876,1/28/20
14071876,1/31/20
14071876,2/3/20
14071876,2/9/20
14071876,2/12/20
14071876,2/15/20
14071876,2/17/20
14071876,3/2/20
14071876,3/6/20
14071876,3/10/20
14071876,3/29/20
14071876,4/12/20
14071876,5/10/20
14071876,5/12/20
14071876,5/26/20
14071876,6/22/20
14071876,6/25/20
14071876,6/28/20
14071876,7/28/20
14071876,7/31/20
14071876,8/5/20
14071876,9/7/20
14071876,9/23/20
14071876,9/26/20
14071876,9/28/20
14071876,10/3/20
14071876,11/1/20
14071876,11/8/20
14071876,11/10/20
14071876,11/15/20
14071876,11/25/20
14071876,12/6/20
14085322,10/3/19
14085322,10/6/19
14085322,10/9/19
14085322,10/15/19
14085322,10/18/19
14085322,10/21/19
14085322,10/23/19
14085322,10/25/19
14085322,10/30/19
14085322,11/3/19
14085322,11/7/19
14085322,11/10/19
14085322,11/13/19
14085322,11/16/19
14085322,11/24/19
14085322,11/26/19
14085322,12/16/19
14085322,12/20/19
14085322,12/22/19
14085322,12/30/19
14085322,1/1/20
14085322,1/12/20
14085322,1/18/20
14085322,1/20/20
14085322,2/2/20
14085322,2/16/20
14085322,3/1/20
14085322,3/8/20
14085322,3/15/20
14085322,6/28/20
14085322,7/19/20
14085322,7/26/20
14085322,7/29/20
14085322,8/3/20
14085322,8/16/20
14085322,10/11/20
14085322,10/18/20
14085322,11/16/20
14085322,11/22/20
14085322,11/24/20
14089727,10/6/19
14089727,10/12/19
14089727,10/13/19
14089727,10/24/19
14089727,10/27/19
14089727,11/11/19
14089727,11/16/19
14089727,11/29/19
14089727,2/17/20
14089727,6/24/20
14089727,6/28/20
14089727,8/12/20
14089727,11/12/20
14091465,10/7/19
14091465,10/20/19
14091465,2/17/20
14091465,3/2/20
14091465,9/5/20
14091465,10/18/20
14091800,10/3/19
14091800,10/6/19
14091800,10/14/19
14091800,11/5/19
14091800,11/10/19
14091800,11/12/19
14091800,11/30/19
14091800,12/1/19
14091800,12/19/19
14091800,12/28/19
14091800,12/31/19
14091800,1/1/20
14091800,1/5/20
14091800,1/7/20
14091800,1/17/20
14091800,1/18/20
14091800,1/19/20
14091800,1/29/20
14091800,2/2/20
14091800,2/14/20
14091800,2/15/20
14091800,2/18/20
14091800,2/23/20
14091800,3/6/20
14091800,3/8/20
14091800,3/12/20
14091800,3/15/20
14115665,10/13/19
14115665,10/21/19
14115665,11/2/19
14115665,11/14/19
14115665,3/2/20
14115665,3/15/20
14115665,7/26/20
14115665,8/26/20
14115665,9/27/20
14115665,10/12/20
14115665,10/18/20
14115665,10/24/20
14115665,11/1/20
14115665,11/7/20
14115665,11/16/20
14115665,11/24/20
14115706,11/8/19
14115706,12/29/19
14115706,1/5/20
14115706,2/18/20
14115706,2/29/20
14115706,3/17/20
14115706,5/27/20
14115706,8/13/20
14115706,9/20/20
14115711,10/20/19
14115711,11/11/19
14115711,5/20/20
14115711,7/18/20
14115711,8/15/20
14126256,10/7/19
14126256,10/21/19
14126256,11/10/19
14126256,11/29/19
14126256,12/8/19
14126256,3/15/20
14126256,7/26/20
14126256,9/13/20
14126256,10/11/20
14126256,11/3/20
14126256,11/29/20
14141704,10/31/19
14141704,8/31/20
14141704,11/3/20
14141861,12/15/19
14141861,3/31/20
14144295,10/6/19
14144295,10/11/19
14144295,10/14/19
14144295,10/18/19
14144295,11/22/19
14144295,1/17/20
14144295,2/4/20
14144295,2/16/20
14144295,2/18/20
14144295,2/21/20
14144295,2/24/20
14144295,2/27/20
14144295,3/1/20
14144295,6/15/20
14144295,7/5/20
14144295,7/12/20
14144295,8/17/20
14144295,8/23/20
14144295,9/1/20
14144295,9/7/20
14144295,9/13/20
14144295,9/21/20
14144295,9/28/20
14144295,10/4/20
14144295,10/18/20
14144295,11/1/20
14144295,11/8/20
14144295,11/15/20
14144295,12/4/20
14166242,10/1/19
14166242,10/2/19
14166242,10/5/19
14166242,10/8/19
14166242,10/11/19
14166242,10/16/19
14166242,10/17/19
14166242,10/18/19
14166242,10/20/19
14166242,10/21/19
14166242,10/27/19
14166242,11/1/19
14166242,11/4/19
14166242,11/10/19
14166242,11/19/19
14166242,11/25/19
14166242,11/27/19
14166242,12/1/19
14166242,12/2/19
14166242,12/5/19
14166242,12/6/19
14166242,12/7/19
14166242,12/8/19
14166242,12/9/19
14166242,12/19/19
14166242,12/20/19
14166242,12/22/19
14166242,12/24/19
